,m_poor_1_33,m_poor_1_50,Year,round,level,area,dem,SourceSheet,sector,state,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
2427,0.096469887,0.023344874,2019,5,State,urban/rural,Agri Land,statesector,0,Mizoram,NA,NA,NA,NA,NA,1
2428,0.006951877,0.000895453,2019,5,State,urban/rural,Agri Land,statesector,1,Mizoram,NA,NA,NA,NA,NA,0
2429,0.011294986,0,2019,5,State,urban/rural,Agri Land,statesector,1,Mizoram,NA,NA,NA,NA,NA,1
2430,0.155984208,0.026601179,2019,5,State,urban/rural,Agri Land,statesector,0,Nagaland,NA,NA,NA,NA,NA,0
2431,0.253834963,0.044790283,2019,5,State,urban/rural,Agri Land,statesector,0,Nagaland,NA,NA,NA,NA,NA,1
2432,0.065933846,0.009357749,2019,5,State,urban/rural,Agri Land,statesector,1,Nagaland,NA,NA,NA,NA,NA,0
2433,0.049979851,0.001608049,2019,5,State,urban/rural,Agri Land,statesector,1,Nagaland,NA,NA,NA,NA,NA,1
2434,0.271090746,0.067908101,2019,5,State,urban/rural,Agri Land,statesector,0,Odisha,NA,NA,NA,NA,NA,0
2435,0.216309413,0.053943612,2019,5,State,urban/rural,Agri Land,statesector,0,Odisha,NA,NA,NA,NA,NA,1
2436,0.079529166,0.017509907,2019,5,State,urban/rural,Agri Land,statesector,1,Odisha,NA,NA,NA,NA,NA,0
2437,0.041949976,0.010573264,2019,5,State,urban/rural,Agri Land,statesector,1,Odisha,NA,NA,NA,NA,NA,1
2438,0.016304888,0.001292809,2019,5,State,urban/rural,Agri Land,statesector,0,Puducherry,NA,NA,NA,NA,NA,0
2439,0.011391548,0,2019,5,State,urban/rural,Agri Land,statesector,0,Puducherry,NA,NA,NA,NA,NA,1
2440,0.014614679,0.000103137,2019,5,State,urban/rural,Agri Land,statesector,1,Puducherry,NA,NA,NA,NA,NA,0
2441,0,0,2019,5,State,urban/rural,Agri Land,statesector,1,Puducherry,NA,NA,NA,NA,NA,1
2442,0.063730724,0.010038595,2019,5,State,urban/rural,Agri Land,statesector,0,Punjab,NA,NA,NA,NA,NA,0
2443,0.019675883,0.00163491,2019,5,State,urban/rural,Agri Land,statesector,0,Punjab,NA,NA,NA,NA,NA,1
2444,0.047833253,0.007495937,2019,5,State,urban/rural,Agri Land,statesector,1,Punjab,NA,NA,NA,NA,NA,0
2445,0.008274548,0.0012312,2019,5,State,urban/rural,Agri Land,statesector,1,Punjab,NA,NA,NA,NA,NA,1
2446,0.229070634,0.063217804,2019,5,State,urban/rural,Agri Land,statesector,0,Rajasthan,NA,NA,NA,NA,NA,0
2447,0.193873838,0.038312607,2019,5,State,urban/rural,Agri Land,statesector,0,Rajasthan,NA,NA,NA,NA,NA,1
2448,0.045659684,0.008862324,2019,5,State,urban/rural,Agri Land,statesector,1,Rajasthan,NA,NA,NA,NA,NA,0
2449,0.025462838,0.003197316,2019,5,State,urban/rural,Agri Land,statesector,1,Rajasthan,NA,NA,NA,NA,NA,1
2450,0.066068612,0.009629762,2019,5,State,urban/rural,Agri Land,statesector,0,Sikkim,NA,NA,NA,NA,NA,0
2451,0.04612913,0.005676562,2019,5,State,urban/rural,Agri Land,statesector,0,Sikkim,NA,NA,NA,NA,NA,1
2452,0.005619187,0.000227103,2019,5,State,urban/rural,Agri Land,statesector,1,Sikkim,NA,NA,NA,NA,NA,0
2453,0,0,2019,5,State,urban/rural,Agri Land,statesector,1,Sikkim,NA,NA,NA,NA,NA,1
2454,0.060487472,0.004188592,2019,5,State,urban/rural,Agri Land,statesector,0,Tamil Nadu,NA,NA,NA,NA,NA,0
2455,0.037913803,0.002071169,2019,5,State,urban/rural,Agri Land,statesector,0,Tamil Nadu,NA,NA,NA,NA,NA,1
2456,0.021389175,0.000793961,2019,5,State,urban/rural,Agri Land,statesector,1,Tamil Nadu,NA,NA,NA,NA,NA,0
2457,0.021805728,0,2019,5,State,urban/rural,Agri Land,statesector,1,Tamil Nadu,NA,NA,NA,NA,NA,1
2458,0.098465681,0.012667643,2019,5,State,urban/rural,Agri Land,statesector,0,Telangana,NA,NA,NA,NA,NA,0
2459,0.082020275,0.009382899,2019,5,State,urban/rural,Agri Land,statesector,0,Telangana,NA,NA,NA,NA,NA,1
2460,0.029268024,0.003626771,2019,5,State,urban/rural,Agri Land,statesector,1,Telangana,NA,NA,NA,NA,NA,0
2461,0.025712421,0.002312866,2019,5,State,urban/rural,Agri Land,statesector,1,Telangana,NA,NA,NA,NA,NA,1
2462,0.221101984,0.043285515,2019,5,State,urban/rural,Agri Land,statesector,0,Tripura,NA,NA,NA,NA,NA,0
2463,0.124596342,0.013643803,2019,5,State,urban/rural,Agri Land,statesector,0,Tripura,NA,NA,NA,NA,NA,1
2464,0.059311435,0.009817282,2019,5,State,urban/rural,Agri Land,statesector,1,Tripura,NA,NA,NA,NA,NA,0
2465,0.01495892,0,2019,5,State,urban/rural,Agri Land,statesector,1,Tripura,NA,NA,NA,NA,NA,1
2466,0.34293589,0.117485031,2019,5,State,urban/rural,Agri Land,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,0
2467,0.228192478,0.059055623,2019,5,State,urban/rural,Agri Land,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,1
2468,0.122995861,0.032102473,2019,5,State,urban/rural,Agri Land,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,0
2469,0.088376492,0.014801004,2019,5,State,urban/rural,Agri Land,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,1
2470,0.147753105,0.025314968,2019,5,State,urban/rural,Agri Land,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,0
2471,0.090505704,0.009702223,2019,5,State,urban/rural,Agri Land,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,1
2472,0.076110855,0.015130221,2019,5,State,urban/rural,Agri Land,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,0
2473,0.014318622,0.007716992,2019,5,State,urban/rural,Agri Land,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,1
2474,0.232184112,0.045729067,2019,5,State,urban/rural,Agri Land,statesector,0,West Bengal,NA,NA,NA,NA,NA,0
2475,0.140772998,0.020627582,2019,5,State,urban/rural,Agri Land,statesector,0,West Bengal,NA,NA,NA,NA,NA,1
2476,0.055664845,0.011100878,2019,5,State,urban/rural,Agri Land,statesector,1,West Bengal,NA,NA,NA,NA,NA,0
2477,0.071933001,0.010228238,2019,5,State,urban/rural,Agri Land,statesector,1,West Bengal,NA,NA,NA,NA,NA,1
2478,0.278921366,0.087678216,2015,4,National,All,All Households,allindia,99,India,NA,NA,NA,NA,NA,NA
2479,0.36830458,0.11793489,2015,4,National,urban/rural,All Households,indiasector,0,India,NA,NA,NA,NA,NA,NA
2480,0.091805071,0.024338411,2015,4,National,urban/rural,All Households,indiasector,1,India,NA,NA,NA,NA,NA,NA
2481,0.069000579,0.009865059,2015,4,State,All,All Households,state,99,Andaman & Nicobar Islands,NA,NA,NA,NA,NA,NA
2482,0.156308576,0.031971324,2015,4,State,All,All Households,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA
2483,0.243452907,0.075592309,2015,4,State,All,All Households,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
2484,0.361947924,0.121882662,2015,4,State,All,All Households,state,99,Assam,NA,NA,NA,NA,NA,NA
2485,0.524269283,0.223870218,2015,4,State,All,All Households,state,99,Bihar,NA,NA,NA,NA,NA,NA
2486,0.047691967,0.013117446,2015,4,State,All,All Households,state,99,Chandigarh,NA,NA,NA,NA,NA,NA
2487,0.367861927,0.090323038,2015,4,State,All,All Households,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA
2488,0.243598327,0.063525841,2015,4,State,All,All Households,state,99,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,NA
2489,0.042600293,0.009724814,2015,4,State,All,All Households,state,99,Delhi,NA,NA,NA,NA,NA,NA
2490,0.054931805,0.004244593,2015,4,State,All,All Households,state,99,Goa,NA,NA,NA,NA,NA,NA
2491,0.217333123,0.054618645,2015,4,State,All,All Households,state,99,Gujarat,NA,NA,NA,NA,NA,NA
2492,0.109279878,0.026766151,2015,4,State,All,All Households,state,99,Haryana,NA,NA,NA,NA,NA,NA
2493,0.081256412,0.005614173,2015,4,State,All,All Households,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA
2494,0.152374506,0.033359181,2015,4,State,All,All Households,state,99,Jammu & Kashmir,NA,NA,NA,NA,NA,NA
2495,0.46535483,0.154492319,2015,4,State,All,All Households,state,99,Jharkhand,NA,NA,NA,NA,NA,NA
2496,0.172277734,0.032464791,2015,4,State,All,All Households,state,99,Karnataka,NA,NA,NA,NA,NA,NA
2497,0.010744187,0.000696917,2015,4,State,All,All Households,state,99,Kerala,NA,NA,NA,NA,NA,NA
2498,0.01838119,0,2015,4,State,All,All Households,state,99,Lakshadweep,NA,NA,NA,NA,NA,NA
2499,0.410310537,0.130472735,2015,4,State,All,All Households,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA
2500,0.172534615,0.034828186,2015,4,State,All,All Households,state,99,Maharashtra,NA,NA,NA,NA,NA,NA
2501,0.210216776,0.034357831,2015,4,State,All,All Households,state,99,Manipur,NA,NA,NA,NA,NA,NA
2502,0.327649862,0.112165928,2015,4,State,All,All Households,state,99,Meghalaya,NA,NA,NA,NA,NA,NA
2503,0.097377308,0.034024678,2015,4,State,All,All Households,state,99,Mizoram,NA,NA,NA,NA,NA,NA
2504,0.237006173,0.062514603,2015,4,State,All,All Households,state,99,Nagaland,NA,NA,NA,NA,NA,NA
2505,0.358599275,0.10628134,2015,4,State,All,All Households,state,99,Odisha,NA,NA,NA,NA,NA,NA
2506,0.034301702,0.003409401,2015,4,State,All,All Households,state,99,Puducherry,NA,NA,NA,NA,NA,NA
2507,0.060910173,0.014247447,2015,4,State,All,All Households,state,99,Punjab,NA,NA,NA,NA,NA,NA
2508,0.319735557,0.112981446,2015,4,State,All,All Households,state,99,Rajasthan,NA,NA,NA,NA,NA,NA
2509,0.048694607,0.005061302,2015,4,State,All,All Households,state,99,Sikkim,NA,NA,NA,NA,NA,NA
2510,0.07299795,0.005731182,2015,4,State,All,All Households,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA
2511,0.174963817,0.035228066,2015,4,State,All,All Households,state,99,Telangana,NA,NA,NA,NA,NA,NA
2512,0.202919796,0.052868325,2015,4,State,All,All Households,state,99,Tripura,NA,NA,NA,NA,NA,NA
2513,0.407822877,0.14065963,2015,4,State,All,All Households,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
2514,0.172261655,0.039510287,2015,4,State,All,All Households,state,99,Uttarakhand,NA,NA,NA,NA,NA,NA
2515,0.26248768,0.071073495,2015,4,State,All,All Households,state,99,West Bengal,NA,NA,NA,NA,NA,NA
2516,0.112717837,0.017132124,2015,4,State,urban/rural,All Households,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,NA,NA,NA
2517,0.009654292,0,2015,4,State,urban/rural,All Households,statesector,1,Andaman & Nicobar Islands,NA,NA,NA,NA,NA,NA
2518,0.197239131,0.040450882,2015,4,State,urban/rural,All Households,statesector,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA
2519,0.057397518,0.011479977,2015,4,State,urban/rural,All Households,statesector,1,Andhra Pradesh,NA,NA,NA,NA,NA,NA
2520,0.297157258,0.094131656,2015,4,State,urban/rural,All Households,statesector,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
2521,0.06847436,0.015187771,2015,4,State,urban/rural,All Households,statesector,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
2522,0.400490254,0.136827797,2015,4,State,urban/rural,All Households,statesector,0,Assam,NA,NA,NA,NA,NA,NA
2523,0.110861465,0.024521587,2015,4,State,urban/rural,All Households,statesector,1,Assam,NA,NA,NA,NA,NA,NA
2524,0.567896903,0.244236499,2015,4,State,urban/rural,All Households,statesector,0,Bihar,NA,NA,NA,NA,NA,NA
2525,0.226400182,0.084818929,2015,4,State,urban/rural,All Households,statesector,1,Bihar,NA,NA,NA,NA,NA,NA
2526,0.24742268,0.072164945,2015,4,State,urban/rural,All Households,statesector,0,Chandigarh,NA,NA,NA,NA,NA,NA
2527,0.039430618,0.010675096,2015,4,State,urban/rural,All Households,statesector,1,Chandigarh,NA,NA,NA,NA,NA,NA
2528,0.441400111,0.110217102,2015,4,State,urban/rural,All Households,statesector,0,Chhattisgarh,NA,NA,NA,NA,NA,NA
2529,0.118770704,0.022937141,2015,4,State,urban/rural,All Households,statesector,1,Chhattisgarh,NA,NA,NA,NA,NA,NA
2530,0.460197479,0.124827065,2015,4,State,urban/rural,All Households,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,NA
2531,0.05764953,0.01089919,2015,4,State,urban/rural,All Households,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,NA
2532,0.026828697,0,2015,4,State,urban/rural,All Households,statesector,0,Delhi,NA,NA,NA,NA,NA,NA
2533,0.042732447,0.009806301,2015,4,State,urban/rural,All Households,statesector,1,Delhi,NA,NA,NA,NA,NA,NA
2534,0.077603497,0.004920499,2015,4,State,urban/rural,All Households,statesector,0,Goa,NA,NA,NA,NA,NA,NA
2535,0.041291807,0.003837946,2015,4,State,urban/rural,All Households,statesector,1,Goa,NA,NA,NA,NA,NA,NA
2536,0.325457245,0.082674108,2015,4,State,urban/rural,All Households,statesector,0,Gujarat,NA,NA,NA,NA,NA,NA
2537,0.069702595,0.016312273,2015,4,State,urban/rural,All Households,statesector,1,Gujarat,NA,NA,NA,NA,NA,NA
2538,0.133340582,0.033650521,2015,4,State,urban/rural,All Households,statesector,0,Haryana,NA,NA,NA,NA,NA,NA
2539,0.070892476,0.015782556,2015,4,State,urban/rural,All Households,statesector,1,Haryana,NA,NA,NA,NA,NA,NA
2540,0.087313317,0.005750189,2015,4,State,urban/rural,All Households,statesector,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA
2541,0.021495536,0.004272167,2015,4,State,urban/rural,All Households,statesector,1,Himachal Pradesh,NA,NA,NA,NA,NA,NA
2542,0.196855709,0.043251134,2015,4,State,urban/rural,All Households,statesector,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA
2543,0.046420984,0.009796704,2015,4,State,urban/rural,All Households,statesector,1,Jammu & Kashmir,NA,NA,NA,NA,NA,NA
2544,0.561365545,0.19267647,2015,4,State,urban/rural,All Households,statesector,0,Jharkhand,NA,NA,NA,NA,NA,NA
2545,0.17073524,0.037320066,2015,4,State,urban/rural,All Households,statesector,1,Jharkhand,NA,NA,NA,NA,NA,NA
2546,0.25156343,0.04925593,2015,4,State,urban/rural,All Households,statesector,0,Karnataka,NA,NA,NA,NA,NA,NA
2547,0.062344134,0.009183028,2015,4,State,urban/rural,All Households,statesector,1,Karnataka,NA,NA,NA,NA,NA,NA
2548,0.014343083,0.001312236,2015,4,State,urban/rural,All Households,statesector,0,Kerala,NA,NA,NA,NA,NA,NA
2549,0.006668034,0,2015,4,State,urban/rural,All Households,statesector,1,Kerala,NA,NA,NA,NA,NA,NA
2550,0.019344667,0,2015,4,State,urban/rural,All Households,statesector,0,Lakshadweep,NA,NA,NA,NA,NA,NA
2551,0.018119903,0,2015,4,State,urban/rural,All Households,statesector,1,Lakshadweep,NA,NA,NA,NA,NA,NA
2552,0.519410074,0.168809325,2015,4,State,urban/rural,All Households,statesector,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA
2553,0.142917544,0.03651325,2015,4,State,urban/rural,All Households,statesector,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA
2554,0.272994369,0.057238515,2015,4,State,urban/rural,All Households,statesector,0,Maharashtra,NA,NA,NA,NA,NA,NA
2555,0.055288821,0.008673264,2015,4,State,urban/rural,All Households,statesector,1,Maharashtra,NA,NA,NA,NA,NA,NA
2556,0.257400602,0.046627901,2015,4,State,urban/rural,All Households,statesector,0,Manipur,NA,NA,NA,NA,NA,NA
2557,0.13563925,0.014964073,2015,4,State,urban/rural,All Households,statesector,1,Manipur,NA,NA,NA,NA,NA,NA
2558,0.384338886,0.136664167,2015,4,State,urban/rural,All Households,statesector,0,Meghalaya,NA,NA,NA,NA,NA,NA
2559,0.097369887,0.012650104,2015,4,State,urban/rural,All Households,statesector,1,Meghalaya,NA,NA,NA,NA,NA,NA
2560,0.202603474,0.074798167,2015,4,State,urban/rural,All Households,statesector,0,Mizoram,NA,NA,NA,NA,NA,NA
2561,0.014777667,0.002018608,2015,4,State,urban/rural,All Households,statesector,1,Mizoram,NA,NA,NA,NA,NA,NA
2562,0.305946261,0.083630264,2015,4,State,urban/rural,All Households,statesector,0,Nagaland,NA,NA,NA,NA,NA,NA
2563,0.105325297,0.022182066,2015,4,State,urban/rural,All Households,statesector,1,Nagaland,NA,NA,NA,NA,NA,NA
2564,0.400829613,0.118740343,2015,4,State,urban/rural,All Households,statesector,0,Odisha,NA,NA,NA,NA,NA,NA
2565,0.141062751,0.042102635,2015,4,State,urban/rural,All Households,statesector,1,Odisha,NA,NA,NA,NA,NA,NA
2566,0.071615078,0.004587455,2015,4,State,urban/rural,All Households,statesector,0,Puducherry,NA,NA,NA,NA,NA,NA
2567,0.017497536,0.002878862,2015,4,State,urban/rural,All Households,statesector,1,Puducherry,NA,NA,NA,NA,NA,NA
2568,0.073918127,0.015262825,2015,4,State,urban/rural,All Households,statesector,0,Punjab,NA,NA,NA,NA,NA,NA
2569,0.040801845,0.012677827,2015,4,State,urban/rural,All Households,statesector,1,Punjab,NA,NA,NA,NA,NA,NA
2570,0.386107355,0.138906792,2015,4,State,urban/rural,All Households,statesector,0,Rajasthan,NA,NA,NA,NA,NA,NA
2571,0.113027774,0.032239757,2015,4,State,urban/rural,All Households,statesector,1,Rajasthan,NA,NA,NA,NA,NA,NA
2572,0.056002561,0.006719286,2015,4,State,urban/rural,All Households,statesector,0,Sikkim,NA,NA,NA,NA,NA,NA
2573,0.031746231,0.001216157,2015,4,State,urban/rural,All Households,statesector,1,Sikkim,NA,NA,NA,NA,NA,NA
2574,0.115922488,0.009214104,2015,4,State,urban/rural,All Households,statesector,0,Tamil Nadu,NA,NA,NA,NA,NA,NA
2575,0.030564062,0.002288072,2015,4,State,urban/rural,All Households,statesector,1,Tamil Nadu,NA,NA,NA,NA,NA,NA
2576,0.264656276,0.05396447,2015,4,State,urban/rural,All Households,statesector,0,Telangana,NA,NA,NA,NA,NA,NA
2577,0.057967879,0.010788072,2015,4,State,urban/rural,All Households,statesector,1,Telangana,NA,NA,NA,NA,NA,NA
2578,0.248896465,0.068860382,2015,4,State,urban/rural,All Households,statesector,0,Tripura,NA,NA,NA,NA,NA,NA
2579,0.084428206,0.011653421,2015,4,State,urban/rural,All Households,statesector,1,Tripura,NA,NA,NA,NA,NA,NA
2580,0.483721554,0.166005403,2015,4,State,urban/rural,All Households,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
2581,0.178667709,0.064135052,2015,4,State,urban/rural,All Households,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA
2582,0.216774374,0.047296077,2015,4,State,urban/rural,All Households,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,NA
2583,0.089675561,0.025065033,2015,4,State,urban/rural,All Households,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,NA
2584,0.319309711,0.087026834,2015,4,State,urban/rural,All Households,statesector,0,West Bengal,NA,NA,NA,NA,NA,NA
2585,0.135766849,0.035495389,2015,4,State,urban/rural,All Households,statesector,1,West Bengal,NA,NA,NA,NA,NA,NA
2586,0.463685215,0.184269398,2015,4,National,All,Age,allindia,99,India,15 to 29,NA,NA,NA,NA,NA
2587,0.303746909,0.112614572,2015,4,National,All,Age,allindia,99,India,30 to 45,NA,NA,NA,NA,NA
2588,0.235690564,0.059847549,2015,4,National,All,Age,allindia,99,India,46 to 64,NA,NA,NA,NA,NA
2589,0.246663809,0.054122206,2015,4,National,All,Age,allindia,99,India,65+,NA,NA,NA,NA,NA
2590,0.310169697,0.145839319,2015,4,National,All,Age,allindia,99,India,NA,NA,NA,NA,NA,NA
2591,0.563973784,0.233142063,2015,4,National,urban/rural,Age,indiasector,0,India,15 to 29,NA,NA,NA,NA,NA
2592,0.394111872,0.149468884,2015,4,National,urban/rural,Age,indiasector,0,India,30 to 45,NA,NA,NA,NA,NA
2593,0.323187858,0.083205707,2015,4,National,urban/rural,Age,indiasector,0,India,46 to 64,NA,NA,NA,NA,NA
2594,0.324957997,0.072110377,2015,4,National,urban/rural,Age,indiasector,0,India,65+,NA,NA,NA,NA,NA
2595,0.394548059,0.189969316,2015,4,National,urban/rural,Age,indiasector,0,India,NA,NA,NA,NA,NA,NA
2596,0.195190594,0.053426515,2015,4,National,urban/rural,Age,indiasector,1,India,15 to 29,NA,NA,NA,NA,NA
2597,0.112908944,0.034783494,2015,4,National,urban/rural,Age,indiasector,1,India,30 to 45,NA,NA,NA,NA,NA
2598,0.066228434,0.01460817,2015,4,National,urban/rural,Age,indiasector,1,India,46 to 64,NA,NA,NA,NA,NA
2599,0.069143698,0.013336768,2015,4,National,urban/rural,Age,indiasector,1,India,65+,NA,NA,NA,NA,NA
2600,0.060681086,0.015356412,2015,4,National,urban/rural,Age,indiasector,1,India,NA,NA,NA,NA,NA,NA
2601,0.154421225,0.04109627,2015,4,State,All,Age,state,99,Andaman & Nicobar Islands,15 to 29,NA,NA,NA,NA,NA
2602,0.064151123,0.010741014,2015,4,State,All,Age,state,99,Andaman & Nicobar Islands,30 to 45,NA,NA,NA,NA,NA
2603,0.066132121,0.007729144,2015,4,State,All,Age,state,99,Andaman & Nicobar Islands,46 to 64,NA,NA,NA,NA,NA
2604,0.064154766,0.003698623,2015,4,State,All,Age,state,99,Andaman & Nicobar Islands,65+,NA,NA,NA,NA,NA
2605,0,0,2015,4,State,All,Age,state,99,Andaman & Nicobar Islands,NA,NA,NA,NA,NA,NA
2606,0.29724896,0.089066207,2015,4,State,All,Age,state,99,Andhra Pradesh,15 to 29,NA,NA,NA,NA,NA
2607,0.138288721,0.03135797,2015,4,State,All,Age,state,99,Andhra Pradesh,30 to 45,NA,NA,NA,NA,NA
2608,0.134693876,0.023563048,2015,4,State,All,Age,state,99,Andhra Pradesh,46 to 64,NA,NA,NA,NA,NA
2609,0.196185321,0.025704728,2015,4,State,All,Age,state,99,Andhra Pradesh,65+,NA,NA,NA,NA,NA
2610,0.352702737,0,2015,4,State,All,Age,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA
2611,0.275286108,0.089186996,2015,4,State,All,Age,state,99,Arunachal Pradesh,15 to 29,NA,NA,NA,NA,NA
2612,0.251837164,0.092963293,2015,4,State,All,Age,state,99,Arunachal Pradesh,30 to 45,NA,NA,NA,NA,NA
2613,0.218846872,0.053214807,2015,4,State,All,Age,state,99,Arunachal Pradesh,46 to 64,NA,NA,NA,NA,NA
2614,0.274557114,0.057450317,2015,4,State,All,Age,state,99,Arunachal Pradesh,65+,NA,NA,NA,NA,NA
2615,0,0,2015,4,State,All,Age,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
2616,0.547467113,0.226968929,2015,4,State,All,Age,state,99,Assam,15 to 29,NA,NA,NA,NA,NA
2617,0.404342741,0.151696622,2015,4,State,All,Age,state,99,Assam,30 to 45,NA,NA,NA,NA,NA
2618,0.314630628,0.089503929,2015,4,State,All,Age,state,99,Assam,46 to 64,NA,NA,NA,NA,NA
2619,0.255367965,0.060022496,2015,4,State,All,Age,state,99,Assam,65+,NA,NA,NA,NA,NA
2620,0.212098032,0,2015,4,State,All,Age,state,99,Assam,NA,NA,NA,NA,NA,NA
2621,0.731731355,0.410920143,2015,4,State,All,Age,state,99,Bihar,15 to 29,NA,NA,NA,NA,NA
2622,0.552872777,0.263376743,2015,4,State,All,Age,state,99,Bihar,30 to 45,NA,NA,NA,NA,NA
2623,0.478619456,0.167524308,2015,4,State,All,Age,state,99,Bihar,46 to 64,NA,NA,NA,NA,NA
2624,0.436275721,0.144075915,2015,4,State,All,Age,state,99,Bihar,65+,NA,NA,NA,NA,NA
2625,0.473434806,0.332580954,2015,4,State,All,Age,state,99,Bihar,NA,NA,NA,NA,NA,NA
2626,0.217737034,0.068111233,2015,4,State,All,Age,state,99,Chandigarh,15 to 29,NA,NA,NA,NA,NA
2627,0.061604779,0.019733902,2015,4,State,All,Age,state,99,Chandigarh,30 to 45,NA,NA,NA,NA,NA
2628,0.017754152,0,2015,4,State,All,Age,state,99,Chandigarh,46 to 64,NA,NA,NA,NA,NA
2629,0,0,2015,4,State,All,Age,state,99,Chandigarh,65+,NA,NA,NA,NA,NA
2630,0.571628451,0.201654121,2015,4,State,All,Age,state,99,Chhattisgarh,15 to 29,NA,NA,NA,NA,NA
2631,0.352042675,0.103085048,2015,4,State,All,Age,state,99,Chhattisgarh,30 to 45,NA,NA,NA,NA,NA
2632,0.349937558,0.066786997,2015,4,State,All,Age,state,99,Chhattisgarh,46 to 64,NA,NA,NA,NA,NA
2633,0.345849901,0.055165522,2015,4,State,All,Age,state,99,Chhattisgarh,65+,NA,NA,NA,NA,NA
2634,0,0,2015,4,State,All,Age,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA
2635,0.221206561,0.039425932,2015,4,State,All,Age,state,99,Dadra & Nagar Haveli and Daman & Diu,15 to 29,NA,NA,NA,NA,NA
2636,0.23957032,0.060088217,2015,4,State,All,Age,state,99,Dadra & Nagar Haveli and Daman & Diu,30 to 45,NA,NA,NA,NA,NA
2637,0.247280136,0.070334241,2015,4,State,All,Age,state,99,Dadra & Nagar Haveli and Daman & Diu,46 to 64,NA,NA,NA,NA,NA
2638,0.276472658,0.086400591,2015,4,State,All,Age,state,99,Dadra & Nagar Haveli and Daman & Diu,65+,NA,NA,NA,NA,NA
2639,0.117350973,0.041138917,2015,4,State,All,Age,state,99,Delhi,15 to 29,NA,NA,NA,NA,NA
2640,0.055271987,0.01504547,2015,4,State,All,Age,state,99,Delhi,30 to 45,NA,NA,NA,NA,NA
2641,0.027625069,0.001600285,2015,4,State,All,Age,state,99,Delhi,46 to 64,NA,NA,NA,NA,NA
2642,0.007696801,0,2015,4,State,All,Age,state,99,Delhi,65+,NA,NA,NA,NA,NA
2643,0,0,2015,4,State,All,Age,state,99,Delhi,NA,NA,NA,NA,NA,NA
2644,0.191018179,0.026945114,2015,4,State,All,Age,state,99,Goa,15 to 29,NA,NA,NA,NA,NA
2645,0.056600641,0.010300972,2015,4,State,All,Age,state,99,Goa,30 to 45,NA,NA,NA,NA,NA
2646,0.049171809,0,2015,4,State,All,Age,state,99,Goa,46 to 64,NA,NA,NA,NA,NA
2647,0.042734511,0.001393021,2015,4,State,All,Age,state,99,Goa,65+,NA,NA,NA,NA,NA
2648,0.367009908,0.099965654,2015,4,State,All,Age,state,99,Gujarat,15 to 29,NA,NA,NA,NA,NA
2649,0.236123055,0.070089668,2015,4,State,All,Age,state,99,Gujarat,30 to 45,NA,NA,NA,NA,NA
2650,0.196502268,0.042737734,2015,4,State,All,Age,state,99,Gujarat,46 to 64,NA,NA,NA,NA,NA
2651,0.177296281,0.035197321,2015,4,State,All,Age,state,99,Gujarat,65+,NA,NA,NA,NA,NA
2652,0.740594566,0.178000569,2015,4,State,All,Age,state,99,Gujarat,NA,NA,NA,NA,NA,NA
2653,0.213396087,0.060517389,2015,4,State,All,Age,state,99,Haryana,15 to 29,NA,NA,NA,NA,NA
2654,0.12511991,0.036637791,2015,4,State,All,Age,state,99,Haryana,30 to 45,NA,NA,NA,NA,NA
2655,0.083261095,0.016026225,2015,4,State,All,Age,state,99,Haryana,46 to 64,NA,NA,NA,NA,NA
