year,sector,state,state_sec_quint,food_pds_subs,kerosene_pds_subs,food_pds_free,gov_school_free,pvt_school_free,lpg_subs,elec_free,fees_waived,pmjay_ben,pmjay_ben_avail,durables_free,laptop2,tablet2,mobile2,bicycle2,other_items2,books,stationary,schoolbag,clothing,footwear,type,level
2022,99,Mizoram,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Mizoram,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Mizoram,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Mizoram,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Mizoram,99,0.91,0.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,0,Mizoram,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Mizoram,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Mizoram,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Mizoram,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Mizoram,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Mizoram,99,0.89,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,1,Mizoram,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Mizoram,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Mizoram,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Mizoram,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Mizoram,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Mizoram,99,0.94,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,99,Nagaland,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Nagaland,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Nagaland,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Nagaland,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Nagaland,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Nagaland,99,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,0,Nagaland,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,quintile,State
2022,0,Nagaland,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Nagaland,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Nagaland,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Nagaland,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Nagaland,99,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,1,Nagaland,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Nagaland,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Nagaland,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Nagaland,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Nagaland,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Nagaland,99,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,99,Odisha,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,quintile,State
2022,99,Odisha,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Odisha,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Odisha,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Odisha,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Odisha,99,0.58,0.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,0,Odisha,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,quintile,State
2022,0,Odisha,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Odisha,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Odisha,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Odisha,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Odisha,99,0.62,0.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,1,Odisha,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Odisha,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Odisha,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Odisha,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Odisha,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Odisha,99,0.39,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,99,Puducherry,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Puducherry,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Puducherry,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Puducherry,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Puducherry,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Puducherry,99,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,0,Puducherry,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,quintile,State
2022,0,Puducherry,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Puducherry,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Puducherry,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Puducherry,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Puducherry,99,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,1,Puducherry,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Puducherry,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Puducherry,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Puducherry,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Puducherry,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Puducherry,99,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,99,Punjab,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Punjab,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Punjab,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Punjab,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Punjab,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Punjab,99,0.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,0,Punjab,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Punjab,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Punjab,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Punjab,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Punjab,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Punjab,99,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,1,Punjab,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Punjab,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Punjab,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Punjab,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Punjab,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Punjab,99,0.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,99,Rajasthan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Rajasthan,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Rajasthan,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Rajasthan,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Rajasthan,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Rajasthan,99,0.37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,0,Rajasthan,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,quintile,State
2022,0,Rajasthan,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Rajasthan,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Rajasthan,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Rajasthan,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Rajasthan,99,0.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,1,Rajasthan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Rajasthan,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Rajasthan,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Rajasthan,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Rajasthan,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Rajasthan,99,0.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,99,Sikkim,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Sikkim,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Sikkim,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Sikkim,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Sikkim,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Sikkim,99,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,0,Sikkim,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Sikkim,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Sikkim,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Sikkim,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Sikkim,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Sikkim,99,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,1,Sikkim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Sikkim,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Sikkim,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Sikkim,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Sikkim,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Sikkim,99,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,99,Tamil Nadu,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Tamil Nadu,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Tamil Nadu,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Tamil Nadu,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Tamil Nadu,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Tamil Nadu,99,0.9,0.27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,0,Tamil Nadu,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Tamil Nadu,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Tamil Nadu,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Tamil Nadu,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Tamil Nadu,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Tamil Nadu,99,0.95,0.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,1,Tamil Nadu,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Tamil Nadu,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Tamil Nadu,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Tamil Nadu,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Tamil Nadu,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Tamil Nadu,99,0.84,0.12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,99,Telangana,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Telangana,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Telangana,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Telangana,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Telangana,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Telangana,99,0.21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,0,Telangana,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Telangana,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Telangana,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Telangana,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Telangana,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Telangana,99,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,1,Telangana,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Telangana,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Telangana,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Telangana,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Telangana,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Telangana,99,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,99,Tripura,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,quintile,State
2022,99,Tripura,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Tripura,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Tripura,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Tripura,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Tripura,99,0.97,0.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,0,Tripura,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,quintile,State
2022,0,Tripura,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Tripura,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Tripura,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Tripura,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Tripura,99,0.97,0.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,1,Tripura,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Tripura,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Tripura,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Tripura,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Tripura,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Tripura,99,0.94,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,99,Uttar Pradesh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Uttar Pradesh,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Uttar Pradesh,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Uttar Pradesh,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Uttar Pradesh,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Uttar Pradesh,99,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,0,Uttar Pradesh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Uttar Pradesh,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Uttar Pradesh,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Uttar Pradesh,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Uttar Pradesh,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Uttar Pradesh,99,0.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,1,Uttar Pradesh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Uttar Pradesh,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Uttar Pradesh,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Uttar Pradesh,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Uttar Pradesh,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Uttar Pradesh,99,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,99,Uttrakhand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Uttrakhand,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Uttrakhand,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Uttrakhand,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Uttrakhand,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,Uttrakhand,99,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,0,Uttrakhand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Uttrakhand,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Uttrakhand,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Uttrakhand,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Uttrakhand,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,Uttrakhand,99,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,1,Uttrakhand,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Uttrakhand,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Uttrakhand,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Uttrakhand,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Uttrakhand,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,Uttrakhand,99,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,99,West Bengal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,West Bengal,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,West Bengal,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,West Bengal,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,West Bengal,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,99,West Bengal,99,0.04,0.07,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,0,West Bengal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,West Bengal,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,West Bengal,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
