,inc_selfemp,inc_salaried,inc_casual,year,level,area,SourceSheet,sector2,state,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,age_cat1,age_cat2,age_cat3,age_cat4,owns_land
2981,0.717564702,0.239387751,0,2011,state,urban/rural,sector_state,0,Nagaland,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2982,1,0,0,2011,state,urban/rural,sector_state,0,Nagaland,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2983,0.719243288,0.214824766,0.047643635,2011,state,urban/rural,sector_state,0,Manipur,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2984,0.776707768,0.164807394,0.036787555,2011,state,urban/rural,sector_state,0,Manipur,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2985,0.687557936,0.208360791,0.072344862,2011,state,urban/rural,sector_state,0,Manipur,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2986,0.320677578,0.017492786,0,2011,state,urban/rural,sector_state,0,Manipur,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2987,0.766858697,0.222017929,0,2011,state,urban/rural,sector_state,0,Mizoram,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2988,0.801926553,0.172716156,0.012484178,2011,state,urban/rural,sector_state,0,Mizoram,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2989,0.813852668,0.142032221,0.019809328,2011,state,urban/rural,sector_state,0,Mizoram,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2990,0.674457669,0.217217743,0.0721469,2011,state,urban/rural,sector_state,0,Mizoram,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2991,0.364380985,0.045115519,0.584874868,2011,state,urban/rural,sector_state,0,Tripura,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2992,0.39863196,0.103132188,0.480224133,2011,state,urban/rural,sector_state,0,Tripura,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2993,0.381152779,0.099820025,0.417059779,2011,state,urban/rural,sector_state,0,Tripura,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2994,0.037214253,0.063298419,0.317792982,2011,state,urban/rural,sector_state,0,Tripura,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2995,0.697137237,0.182024464,0.112771481,2011,state,urban/rural,sector_state,0,Meghalaya,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2996,0.69473207,0.146719262,0.138306707,2011,state,urban/rural,sector_state,0,Meghalaya,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2997,0.69693464,0.117905848,0.158237845,2011,state,urban/rural,sector_state,0,Meghalaya,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2998,0.218014166,0.226426408,0,2011,state,urban/rural,sector_state,0,Meghalaya,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2999,0.73828578,0.146562114,0.102161869,2011,state,urban/rural,sector_state,0,Assam,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3000,0.701732874,0.117137291,0.154289499,2011,state,urban/rural,sector_state,0,Assam,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3001,0.624190807,0.089795351,0.22304593,2011,state,urban/rural,sector_state,0,Assam,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3002,0.215376303,0.21222645,0.138828024,2011,state,urban/rural,sector_state,0,Assam,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3003,0.544372916,0.100980647,0.34126991,2011,state,urban/rural,sector_state,0,West Bengal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3004,0.448830247,0.073306471,0.457503796,2011,state,urban/rural,sector_state,0,West Bengal,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3005,0.385224462,0.071576051,0.473547101,2011,state,urban/rural,sector_state,0,West Bengal,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3006,0.211599022,0.054979865,0.224867284,2011,state,urban/rural,sector_state,0,West Bengal,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3007,0.623509467,0.048268717,0.262820512,2011,state,urban/rural,sector_state,0,Jharkhand,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3008,0.619415224,0.042224199,0.291598737,2011,state,urban/rural,sector_state,0,Jharkhand,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3009,0.508343756,0.080216028,0.32280907,2011,state,urban/rural,sector_state,0,Jharkhand,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3010,0.283051133,0.090805106,0.24825035,2011,state,urban/rural,sector_state,0,Jharkhand,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3011,0.596016228,0.075438969,0.318814367,2011,state,urban/rural,sector_state,0,Odisha,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3012,0.572376847,0.066900641,0.346171618,2011,state,urban/rural,sector_state,0,Odisha,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3013,0.470442325,0.079601713,0.351776838,2011,state,urban/rural,sector_state,0,Odisha,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3014,0.18000102,0.082595706,0.282299608,2011,state,urban/rural,sector_state,0,Odisha,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3015,0.720470846,0.062248487,0.217089757,2011,state,urban/rural,sector_state,0,Chhattisgarh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3016,0.580165863,0.060841884,0.357116729,2011,state,urban/rural,sector_state,0,Chhattisgarh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3017,0.418425769,0.069785431,0.484652132,2011,state,urban/rural,sector_state,0,Chhattisgarh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3018,0.18882966,0.031691276,0.222878098,2011,state,urban/rural,sector_state,0,Chhattisgarh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3019,0.632796943,0.093231738,0.273971289,2011,state,urban/rural,sector_state,0,Madhya Pradesh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3020,0.563848615,0.055760399,0.374679714,2011,state,urban/rural,sector_state,0,Madhya Pradesh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3021,0.487803519,0.042036861,0.452139527,2011,state,urban/rural,sector_state,0,Madhya Pradesh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3022,0.226091832,0.123489961,0.311670393,2011,state,urban/rural,sector_state,0,Madhya Pradesh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3023,0.653196454,0.045812394,0.30004403,2011,state,urban/rural,sector_state,0,Gujarat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3024,0.530312598,0.111031324,0.347545147,2011,state,urban/rural,sector_state,0,Gujarat,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3025,0.530022085,0.111514941,0.330227852,2011,state,urban/rural,sector_state,0,Gujarat,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3026,0.329647422,0.046077345,0.229602709,2011,state,urban/rural,sector_state,0,Gujarat,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3027,0.43018198,0.368529886,0.201288134,2011,state,urban/rural,sector_state,0,Daman & Diu & D & N Haveli,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
